url,suggestions_q,best_suggest
"https://commons.wikimedia.org/wiki/File:Steps_at_end_of_Cranworth_Road,_Hadleigh_-_geograph.org.uk_-_5605858.jpg","[('Structured Data on Commons', 0.0075225957076545235, 'Q43387741'), ('Hadleigh', 0.032693886447392795, 'Q397716'), ('Edit', 0.045510648357954354, 'Q410090'), ('Road', 0.05870306803819276, 'Q34442'), ('Data', 0.05870306803819276, 'Q42848')]","[('Structured Data on Commons', 0.0075225957076545235, 'Q43387741'), ('Hadleigh', 0.032693886447392795, 'Q397716'), ('Edit', 0.045510648357954354, 'Q410090')]"
https://commons.wikimedia.org/wiki/File:Мурат_Хасанов.jpg,[],[]
"https://commons.wikimedia.org/wiki/File:6in_Mark_VII_gun_replica_at_Leighton_Battery,_March_2022_06.jpg","[('Western Australia', 0.0035952246553231757, 'Q3206'), ('Mark VII', 0.004023072196275592, 'Q6770119'), ('Fremantle Fortress', 0.004023072196275592, 'Q66758720'), ('Leighton Battery', 0.009744762040774815, 'Q56053263')]","[('Western Australia', 0.0035952246553231757, 'Q3206'), ('Mark VII', 0.004023072196275592, 'Q6770119'), ('Fremantle Fortress', 0.004023072196275592, 'Q66758720'), ('Leighton Battery', 0.009744762040774815, 'Q56053263')]"
"https://commons.wikimedia.org/wiki/File:Sydney_NSW_2000,_Australia_-_panoramio_(198).jpg","[('Australia', 0.030396371632413578, 'Q408'), ('Sydney', 0.15831692877998726, 'Q3130')]","[('Australia', 0.030396371632413578, 'Q408')]"
"https://commons.wikimedia.org/wiki/File:Countryside,_east_of_Devenish_Pitt_Farm_-_geograph.org.uk_-_5689825.jpg","[('Structured Data on Commons', 0.021729616456459433, 'Q43387741'), ('Edit', 0.05870306803819276, 'Q410090'), ('Farm', 0.08497941420353576, 'Q131596')]","[('Structured Data on Commons', 0.021729616456459433, 'Q43387741')]"
https://commons.wikimedia.org/wiki/File:Ростов_на_Дону11.jpg,[],[]
https://commons.wikimedia.org/wiki/File:Veeggarri.webp,[],[]
https://commons.wikimedia.org/wiki/File:Mill_Road_sunset_-_geograph.org.uk_-_5854613.jpg,"[('Structured Data on Commons', 0.00016081860160346948, 'Q43387741'), ('Mill Road', 0.0137117562008353, 'Q16460672'), ('Edit', 0.026033944852215885, 'Q410090'), ('Commons', 0.026033944852215885, 'Q9828451'), ('File', 0.03570050766871886, 'Q1196501')]","[('Structured Data on Commons', 0.00016081860160346948, 'Q43387741'), ('Mill Road', 0.0137117562008353, 'Q16460672'), ('Edit', 0.026033944852215885, 'Q410090'), ('Commons', 0.026033944852215885, 'Q9828451'), ('File', 0.03570050766871886, 'Q1196501')]"
"https://commons.wikimedia.org/wiki/File:Small_stone_buildings,_Rainow_-_geograph.org.uk_-_4108524.jpg","[('Structured Data on Commons', 0.021479808692056603, 'Q43387741'), ('Rainow', 0.03251973582614479, 'Q674502'), ('Edit', 0.05845326453662622, 'Q410090'), ('Data', 0.08468472089719048, 'Q42848'), ('Small', 0.10884188685961604, 'Q420725')]","[('Structured Data on Commons', 0.021479808692056603, 'Q43387741'), ('Rainow', 0.03251973582614479, 'Q674502')]"
https://commons.wikimedia.org/wiki/File:GELİDONYA_FENERİ_KUMLUCA_ANTALYA-20191222_120755.jpg,[],[]
"https://commons.wikimedia.org/wiki/File:Carle_van_Loo_-_The_Three_Graces,_1765.jpg",[],[]
https://commons.wikimedia.org/wiki/File:Vintířov_hrázděnka_čp._25_(2).jpg,"[('Czech Republic', 0.002873523443974411, 'Q213'), ('Republic', 0.02677649008527518, 'Q7270'), ('Czech', 0.0533509718206219, 'Q397635')]","[('Czech Republic', 0.002873523443974411, 'Q213'), ('Republic', 0.02677649008527518, 'Q7270')]"
https://commons.wikimedia.org/wiki/File:1915_Walter_Cowls_Massachusetts_House_of_Representatives.png,"[('Massachusetts House of Representatives', 0.00021349226123530313, 'Q1494460'), ('House of Representatives', 0.003186830720042235, 'Q2145277'), ('Massachusetts', 0.06650965107397505, 'Q771'), ('House', 0.06650965107397505, 'Q3947'), ('Portrait', 0.0771485953923296, 'Q134307')]","[('Massachusetts House of Representatives', 0.00021349226123530313, 'Q1494460'), ('House of Representatives', 0.003186830720042235, 'Q2145277')]"
https://commons.wikimedia.org/wiki/File:The_Double_Jeopardy_(Scotland)_Act_2011_(Commencement_and_Transitional_Provisions)_Order_2011_(SSI_2011-365).pdf,"[('Act', 0.049734595956467474, 'Q226469')]","[('Act', 0.049734595956467474, 'Q226469')]"
https://commons.wikimedia.org/wiki/File:2017-11-26_Luge_World_Cup_Women_Winterberg_by_Sandro_Halank–006.jpg,"[('Luge World Cup', 0.0035308295728302113, 'Q2061892'), ('Alex Gough', 0.007444681613352736, 'Q1977230'), ('World Cup', 0.02140921543860024, 'Q298435'), ('Winterberg', 0.08596317751626563, 'Q10923')]","[('Luge World Cup', 0.0035308295728302113, 'Q2061892'), ('Alex Gough', 0.007444681613352736, 'Q1977230'), ('World Cup', 0.02140921543860024, 'Q298435')]"
https://commons.wikimedia.org/wiki/File:Teddy_Hart_Sharpshooter.jpg,"[('Teddy Hart', 0.023458380875189744, 'Q742280'), ('Hart', 0.1447773057422032, 'Q247345'), ('Teddy', 0.15831692877998726, 'Q18010041')]","[('Teddy Hart', 0.023458380875189744, 'Q742280')]"
https://commons.wikimedia.org/wiki/File:Winners_Open_WTA250_-_Day_2_(51361659066).jpg,"[('Winners Open', 0.013797198203993007, 'Q107905053'), ('Day', 0.030396371632413578, 'Q573'), ('Open', 0.08596317751626563, 'Q351962'), ('Winners', 0.15831692877998726, 'Q845257')]","[('Winners Open', 0.013797198203993007, 'Q107905053'), ('Day', 0.030396371632413578, 'Q573')]"
"https://commons.wikimedia.org/wiki/File:Carlo_Saraceni,_Giuditta_con_la_testa_di_Oloferne.jpg","[('Judith beheading Holofernes', 0.0020334927731946446, 'Q13077250'), ('Judith and Holofernes', 0.03543059559753945, 'Q3769179'), ('Judith', 0.043051443762926675, 'Q26454627'), ('Holofernes', 0.043051443762926675, 'Q625748'), ('Edit', 0.057496438284559276, 'Q410090'), ('Wikidata', 0.1586294689338197, 'Q2013')]","[('Judith beheading Holofernes', 0.0020334927731946446, 'Q13077250'), ('Judith and Holofernes', 0.03543059559753945, 'Q3769179'), ('Judith', 0.043051443762926675, 'Q26454627'), ('Holofernes', 0.043051443762926675, 'Q625748')]"
https://commons.wikimedia.org/wiki/File:RENAULT_FUEGO_(5201417780).jpg,[],[]
https://commons.wikimedia.org/wiki/File:Ziduri_fosta_manastire_Berca_3.jpg,"[('National Register', 0.008034670062123186, 'Q123999908'), ('Cod', 0.04221486504584088, 'Q13194939')]","[('National Register', 0.008034670062123186, 'Q123999908'), ('Cod', 0.04221486504584088, 'Q13194939')]"
https://commons.wikimedia.org/wiki/File:Site_of_Medieval_Post_Mill_-_geograph.org.uk_-_2068082.jpg,"[('Structured Data on Commons', 0.021479808692056603, 'Q43387741'), ('Edit', 0.05845326453662622, 'Q410090'), ('Mill', 0.08468472089719048, 'Q4761205')]","[('Structured Data on Commons', 0.021479808692056603, 'Q43387741')]"
https://commons.wikimedia.org/wiki/File:Democratic_Taiwan-Vol_35.pdf,"[('Democratic Taiwan', 0.019005213246759516, 'Q104430783'), ('Magazine', 0.049279600526128065, 'Q41298'), ('Volume', 0.049279600526128065, 'Q39297'), ('Taiwan', 0.057313279659176486, 'Q865'), ('Democratic Movement', 0.060477206615142255, 'Q616180')]","[('Democratic Taiwan', 0.019005213246759516, 'Q104430783'), ('Magazine', 0.049279600526128065, 'Q41298'), ('Volume', 0.049279600526128065, 'Q39297')]"
https://commons.wikimedia.org/wiki/File:South_of_Scotscraig_-_geograph.org.uk_-_1059912.jpg,"[('Firth of Tay', 0.008720053313048794, 'Q1765455'), ('Tayport', 0.0929767246050301, 'Q1010148')]","[('Firth of Tay', 0.008720053313048794, 'Q1765455')]"
https://commons.wikimedia.org/wiki/File:SDO_20170727_1024_0131_(AIA).ogv,"[('AIA', 0.030880655330459885, 'Q201734')]","[('AIA', 0.030880655330459885, 'Q201734')]"
https://commons.wikimedia.org/wiki/File:Kelder_noordvleugel_-_Gorinchem_-_20080362_-_RCE.jpg,[],[]
https://commons.wikimedia.org/wiki/File:Eupithecia_sp._(larva)_(26523145187).jpg,"[('Moscow Oblast', 0.00498382943971213, 'Q1697'), ('Odintsovsky District', 0.00498382943971213, 'Q2459293'), ('Russia', 0.03939448647343733, 'Q159'), ('Moscow', 0.07042097742192827, 'Q649'), ('Oblast', 0.07042097742192827, 'Q171308'), ('Odintsovsky', 0.07042097742192827, 'Q7077832'), ('District', 0.07042097742192827, 'Q149621'), ('Achillea millefolium', 0.08163990702432641, 'Q25408')]","[('Moscow Oblast', 0.00498382943971213, 'Q1697'), ('Odintsovsky District', 0.00498382943971213, 'Q2459293'), ('Russia', 0.03939448647343733, 'Q159')]"
"https://commons.wikimedia.org/wiki/File:Bahnhof_Rheinbach,_Straßenseite-1690.jpg","[('Rheinbach', 0.08596317751626563, 'Q12547'), ('Bahnhof', 0.15831692877998726, 'Q800355')]",[]
"https://commons.wikimedia.org/wiki/File:Kleneč,_z_Roudnické_vyhlídky_(01).jpg","[('Ústí nad Labem Region', 0.007472259152638084, 'Q192702'), ('Ústí nad Labem', 0.009634824817442092, 'Q156974'), ('Kleneč', 0.019459661680640606, 'Q2461187'), ('Litoměřice District', 0.032574105673924894, 'Q383415'), ('Říp Mountain', 0.04012237718540108, 'Q102079702'), ('Litoměřice', 0.06426219467204451, 'Q384403')]","[('Ústí nad Labem Region', 0.007472259152638084, 'Q192702'), ('Ústí nad Labem', 0.009634824817442092, 'Q156974'), ('Kleneč', 0.019459661680640606, 'Q2461187'), ('Litoměřice District', 0.032574105673924894, 'Q383415'), ('Říp Mountain', 0.04012237718540108, 'Q102079702')]"
https://commons.wikimedia.org/wiki/File:Tze_Chun.jpg,"[('Tze Chun', 0.023458380875189744, 'Q7861955')]","[('Tze Chun', 0.023458380875189744, 'Q7861955')]"
https://commons.wikimedia.org/wiki/File:Reims_-_palais_de_justice_(07).JPG,"[('French', 0.14464381638033566, 'Q4492684'), ('Culture', 0.19205715194135267, 'Q11042'), ('France', 0.23190994207098284, 'Q142')]",[]
https://commons.wikimedia.org/wiki/File:Ruined_Pavilion_in_Wallingwells_Castle_Garden_-_geograph.org.uk_-_4941389.jpg,"[('Structured Data on Commons', 0.021729616456459433, 'Q43387741'), ('Edit', 0.05870306803819276, 'Q410090')]","[('Structured Data on Commons', 0.021729616456459433, 'Q43387741')]"
https://commons.wikimedia.org/wiki/File:Heathrow_Hotel_-_geograph.org.uk_-_5241683.jpg,"[('Structured Data on Commons', 0.00015789664436453757, 'Q43387741'), ('Edit', 0.025858468534971937, 'Q410090'), ('Commons', 0.025858468534971937, 'Q9828451'), ('File', 0.035514607549195436, 'Q1196501'), ('Hotel', 0.03880781492529434, 'Q27686')]","[('Structured Data on Commons', 0.00015789664436453757, 'Q43387741'), ('Edit', 0.025858468534971937, 'Q410090'), ('Commons', 0.025858468534971937, 'Q9828451'), ('File', 0.035514607549195436, 'Q1196501'), ('Hotel', 0.03880781492529434, 'Q27686')]"
https://commons.wikimedia.org/wiki/File:Kölner_Dom_-_Abbau_südöstliches_Gerüst_Nordturm-3142.jpg,[],[]
https://commons.wikimedia.org/wiki/File:Balnagown_Bridge_-_geograph.org.uk_-_6023818.jpg,"[('Structured Data on Commons', 0.00015789664436453757, 'Q43387741'), ('Edit', 0.025858468534971937, 'Q410090'), ('Commons', 0.025858468534971937, 'Q9828451'), ('File', 0.035514607549195436, 'Q1196501'), ('Bridge', 0.03880781492529434, 'Q12280')]","[('Structured Data on Commons', 0.00015789664436453757, 'Q43387741'), ('Edit', 0.025858468534971937, 'Q410090'), ('Commons', 0.025858468534971937, 'Q9828451'), ('File', 0.035514607549195436, 'Q1196501'), ('Bridge', 0.03880781492529434, 'Q12280')]"
https://commons.wikimedia.org/wiki/File:Renault_21_TXE_(22521880068).jpg,"[('Spain', 0.030396371632413578, 'Q29'), ('Salamanca', 0.04491197687864554, 'Q15695')]","[('Spain', 0.030396371632413578, 'Q29'), ('Salamanca', 0.04491197687864554, 'Q15695')]"
https://commons.wikimedia.org/wiki/File:St_Margaret's_Church_-_geograph.org.uk_-_96824.jpg,"[('Margaret Church', 0.00643573886924208, 'Q16008068'), ('Church', 0.06588837669267192, 'Q605315'), ('Margaret', 0.09705179139403544, 'Q4963612')]","[('Margaret Church', 0.00643573886924208, 'Q16008068')]"
https://commons.wikimedia.org/wiki/File:Maisbirbaum_Bildstock_3.jpg,"[('Ernstbrunn', 0.030396371632413578, 'Q654014')]","[('Ernstbrunn', 0.030396371632413578, 'Q654014')]"
https://commons.wikimedia.org/wiki/File:Muelle_Salitrero_de_la_ex_Compañía_Melbourne_Clark_01.JPG,"[('Chile', 0.04005750957287234, 'Q298')]","[('Chile', 0.04005750957287234, 'Q298')]"
https://commons.wikimedia.org/wiki/File:2013_WSDC_Sochi_-_Sergey_Klevchenya.jpg,[],[]
https://commons.wikimedia.org/wiki/File:Morisot_-_child-playing-in-the-garden.jpg,"[('Berthe Morisot', 0.012602360123953448, 'Q105320'), ('Work', 0.15831692877998726, 'Q188561')]","[('Berthe Morisot', 0.012602360123953448, 'Q105320')]"
https://commons.wikimedia.org/wiki/File:Gevelsteen_in_westgevel_-_Harkstede_-_20101546_-_RCE.jpg,[],[]
"https://commons.wikimedia.org/wiki/File:Anneli_Saaristo,_the_Finnish_singer,_in_1980_(JOKAVKH2D01-2).tif","[('Anneli Saaristo', 0.013797198203993007, 'Q468556'), ('Saaristo', 0.08596317751626563, 'Q21452703'), ('Finnish', 0.1447773057422032, 'Q453587'), ('Anneli', 0.15831692877998726, 'Q14624828')]","[('Anneli Saaristo', 0.013797198203993007, 'Q468556')]"
https://commons.wikimedia.org/wiki/File:Садиба_Запорізька_обл.jpg,"[('Ukraine', 0.0050087843847273165, 'Q212'), ('National', 0.05106119458641565, 'Q411842'), ('Site', 0.05106119458641565, 'Q1199068'), ('Heritage', 0.06628123498481293, 'Q415651')]","[('Ukraine', 0.0050087843847273165, 'Q212')]"
https://commons.wikimedia.org/wiki/File:Père-Lachaise_-_Division_56_-_avenue_Neigre_03.jpg,"[('Père Lachaise Cemetery', 0.000428304966184317, 'Q311'), ('Cemetery', 0.057012387690331526, 'Q39614'), ('Paris', 0.057012387690331526, 'Q90'), ('Lachaise', 0.08596317751626563, 'Q919439')]","[('Père Lachaise Cemetery', 0.000428304966184317, 'Q311')]"
https://commons.wikimedia.org/wiki/File:The_Street_^_St.Mary's_Church_-_geograph.org.uk_-_3874900.jpg,"[('Structured Data on Commons', 0.020281648265197134, 'Q43387741'), ('Church', 0.03167109475185627, 'Q605315'), ('Edit', 0.05722822393163734, 'Q410090'), ('Street', 0.08323276523101242, 'Q79007'), ('Data', 0.08323276523101242, 'Q42848'), ('File', 0.13597385229932193, 'Q1196501')]","[('Structured Data on Commons', 0.020281648265197134, 'Q43387741'), ('Church', 0.03167109475185627, 'Q605315')]"
https://commons.wikimedia.org/wiki/File:St_Enoch_subway_station_-_geograph.org.uk_-_3809453.jpg,"[('Structured Data on Commons', 0.021182499862873565, 'Q43387741'), ('Edit', 0.058153495491014076, 'Q410090'), ('Data', 0.08433046728767417, 'Q42848'), ('Enoch', 0.13251681952296088, 'Q213027'), ('File', 0.13799842734432227, 'Q1196501')]","[('Structured Data on Commons', 0.021182499862873565, 'Q43387741')]"
"https://commons.wikimedia.org/wiki/File:Crosby,_Another_Place_^20_-_geograph.org.uk_-_5489651.jpg","[('Structured Data on Commons', 0.020451410192665595, 'Q43387741'), ('Crosby', 0.03815045535266941, 'Q249593'), ('Edit', 0.05740459002899975, 'Q410090'), ('Place', 0.08344249609922162, 'Q1794067'), ('Data', 0.08344249609922162, 'Q42848'), ('File', 0.13636015016584818, 'Q1196501')]","[('Structured Data on Commons', 0.020451410192665595, 'Q43387741'), ('Crosby', 0.03815045535266941, 'Q249593')]"
https://commons.wikimedia.org/wiki/File:Hoppegarten_(Müncheberg)_Dorfkirche.JPG,[],[]
https://commons.wikimedia.org/wiki/File:Gigonza-650aniversario-IMG_20211009_211340.jpg,"[('San José del Valle', 7.270364810790957e-06, 'Q1750939'), ('San José', 0.002092491892911339, 'Q173718')]","[('San José del Valle', 7.270364810790957e-06, 'Q1750939'), ('San José', 0.002092491892911339, 'Q173718')]"
"https://commons.wikimedia.org/wiki/File:St_Mary,Ringmer,_children's_area_-_geograph.org.uk_-_2886640.jpg","[('Structured Data on Commons', 0.02099800202496307, 'Q43387741'), ('Edit', 0.05796609901334456, 'Q410090'), ('Data', 0.0841086684244873, 'Q42848'), ('File', 0.13758879903652307, 'Q1196501')]","[('Structured Data on Commons', 0.02099800202496307, 'Q43387741')]"
https://commons.wikimedia.org/wiki/File:Leonid_Nechayev_A.jpg,[],[]
"https://commons.wikimedia.org/wiki/File:Bundesarchiv_B_145_Bild-F039404-0027,_Hannover,_SPD-Bundesparteitag,_Wehner,_Brandt.jpg",[],[]
https://commons.wikimedia.org/wiki/File:SATNM_7924_07.jpg,"[('Bild', 0.012176512747321237, 'Q156203')]","[('Bild', 0.012176512747321237, 'Q156203')]"
https://commons.wikimedia.org/wiki/File:K1_7978.jpg,"[('Wiki Loves Monuments', 0.004407654510033528, 'Q1353202'), ('Italy', 0.018421939030153472, 'Q38')]","[('Wiki Loves Monuments', 0.004407654510033528, 'Q1353202'), ('Italy', 0.018421939030153472, 'Q38')]"
https://commons.wikimedia.org/wiki/File:Burg_Gruenwald-12.jpg,[],[]
"https://commons.wikimedia.org/wiki/File:Rotra_Mare_(ship,_2009)_arriving_in_Esbjerg.jpg","[('Bild', 0.012205647960481122, 'Q156203')]","[('Bild', 0.012205647960481122, 'Q156203')]"
https://commons.wikimedia.org/wiki/File:Bern_Stadttheater_03.jpg,"[('Bild', 0.012391314296824187, 'Q156203')]","[('Bild', 0.012391314296824187, 'Q156203')]"
https://commons.wikimedia.org/wiki/File:Coastal_view_(2)_-_geograph.org.uk_-_5527898.jpg,"[('Structured Data on Commons', 0.00014979792357621232, 'Q43387741'), ('Bild', 0.01357650178663355, 'Q156203')]","[('Structured Data on Commons', 0.00014979792357621232, 'Q43387741'), ('Bild', 0.01357650178663355, 'Q156203')]"
https://commons.wikimedia.org/wiki/File:Пкетування_еко-активістами_Держкомлісгоспу_17.09.2012.jpg,"[('Bild', 0.012176512747321237, 'Q156203')]","[('Bild', 0.012176512747321237, 'Q156203')]"
"https://commons.wikimedia.org/wiki/File:Post_Office_on_Main_Road,_Meriden_-_geograph.org.uk_-_6254162.jpg","[('Main Road', 0.022802237618329342, 'Q16875563'), ('Meriden', 0.035324590221805424, 'Q409751'), ('Edit', 0.048744713665690366, 'Q410090'), ('Road', 0.06241223408529674, 'Q34442')]","[('Main Road', 0.022802237618329342, 'Q16875563'), ('Meriden', 0.035324590221805424, 'Q409751'), ('Edit', 0.048744713665690366, 'Q410090')]"
https://commons.wikimedia.org/wiki/File:Footpath_to_Snipe_Farm_Lane_^_the_B1079_Grundisburgh_Road_-_geograph.org.uk_-_2555056.jpg,"[('Edit', 0.07759471984518157, 'Q410090'), ('Bild', 0.09404780928942624, 'Q156203'), ('Lane', 0.1016682325377113, 'Q3222002'), ('Grundisburgh', 0.1016682325377113, 'Q2027680')]",[]
https://commons.wikimedia.org/wiki/File:Road_sign_in_Alston_-_geograph.org.uk_-_2039237.jpg,"[('Edit', 0.06181839789611918, 'Q410090'), ('Bild', 0.07563464061720633, 'Q156203'), ('Alston', 0.08861582586064642, 'Q411831'), ('Data', 0.08861582586064642, 'Q42848'), ('Commons', 0.09150608167332515, 'Q9828451')]",[]
https://commons.wikimedia.org/wiki/File:Iserlohn-Fritz_Kühn.jpg,"[('Fritz Kühn', 0.008245382651679067, 'Q166485')]","[('Fritz Kühn', 0.008245382651679067, 'Q166485')]"
https://commons.wikimedia.org/wiki/File:Pitstone_Windmill_-_geograph.org.uk_-_5487061.jpg,"[('Structured Data on Commons', 0.003651726142413684, 'Q43387741'), ('Pitstone Windmill', 0.009994548059578046, 'Q7199059'), ('Edit', 0.02888481784721908, 'Q410090'), ('Windmill', 0.04257334492237671, 'Q38720'), ('Data', 0.04257334492237671, 'Q42848')]","[('Structured Data on Commons', 0.003651726142413684, 'Q43387741'), ('Pitstone Windmill', 0.009994548059578046, 'Q7199059'), ('Edit', 0.02888481784721908, 'Q410090'), ('Windmill', 0.04257334492237671, 'Q38720'), ('Data', 0.04257334492237671, 'Q42848')]"
https://commons.wikimedia.org/wiki/File:BOYER_433_-_Toussaint_J.J._Bravard_-_Représentant_du_Peuple_(Puy-de-Dôme).tif,[],[]
https://commons.wikimedia.org/wiki/File:Napoleon_Bonaparte_by_Benjamin_Robert_Haydon.jpg,"[('Napoleon', 0.03894786222353187, 'Q517'), ('Bonaparte', 0.07148047001613313, 'Q298471'), ('Bild', 0.10691643807534246, 'Q156203'), ('Robert Peel', 0.10721141733386876, 'Q181875')]","[('Napoleon', 0.03894786222353187, 'Q517')]"
https://commons.wikimedia.org/wiki/File:Rouelle_du_Tarn.jpg,"[('Tarn', 0.041492909634697525, 'Q225790'), ('Bild', 0.06893564287575599, 'Q156203'), ('Rouelle', 0.0762399843998153, 'Q422263')]","[('Tarn', 0.041492909634697525, 'Q225790')]"
https://commons.wikimedia.org/wiki/File:Union_Cemetery_Confederate_Monument_plaque.jpg,"[('Battle of Westport', 0.004022833520475159, 'Q1149869'), ('Union Cemetery', 0.010378638422931834, 'Q7885462')]","[('Battle of Westport', 0.004022833520475159, 'Q1149869'), ('Union Cemetery', 0.010378638422931834, 'Q7885462')]"
https://commons.wikimedia.org/wiki/File:Case_Maclaim_-_Madrid_-_Kid_wearing_a_mermaid_costume_02.jpg,"[('Andreas', 0.07796686084719887, 'Q4926263'), ('Chrzanowski', 0.07796686084719887, 'Q21504513'), ('Bild', 0.08285576026113135, 'Q156203')]",[]
https://commons.wikimedia.org/wiki/File:KnooppuntMuiderbergSEP2017.jpg,"[('Bild', 0.045327134163707254, 'Q156203')]","[('Bild', 0.045327134163707254, 'Q156203')]"
"https://commons.wikimedia.org/wiki/File:Pitty_e_banda_no_Coca_Cola_Vibezone_(2007),_01.jpg",[],[]
https://commons.wikimedia.org/wiki/File:Gustave_Langenus_(IMSO_pp27).jpg,"[('Gustave Langenus', 0.01483511560424681, 'Q5621299'), ('Bild', 0.045814459516696715, 'Q156203'), ('ADN', 0.12538375421198145, 'Q290466')]","[('Gustave Langenus', 0.01483511560424681, 'Q5621299'), ('Bild', 0.045814459516696715, 'Q156203')]"
https://commons.wikimedia.org/wiki/File:An_armada_of_small_boats_off_Newcastle_Strand_-_geograph.org.uk_-_2541846.jpg,"[('Edit', 0.06241223408529674, 'Q410090'), ('Bild', 0.07658454968008892, 'Q156203'), ('Strand', 0.08930094970086006, 'Q253279'), ('Data', 0.08930094970086006, 'Q42848'), ('Commons', 0.09313551282715454, 'Q9828451')]",[]
https://commons.wikimedia.org/wiki/File:Ansamblul_Hurezi_13.jpg,"[('Bild', 0.012347542149559911, 'Q156203')]","[('Bild', 0.012347542149559911, 'Q156203')]"
https://commons.wikimedia.org/wiki/File:1937_Worlds_women.jpg,"[('World', 0.06546579299755032, 'Q16502'), ('Audrey Peppe', 0.07352263117376669, 'Q4820169'), ('Emmy Putzinger', 0.07352263117376669, 'Q519487'), ('Hedy Stenuf', 0.07352263117376669, 'Q518975'), ('Bild', 0.08867420708383303, 'Q156203')]",[]
https://commons.wikimedia.org/wiki/File:Field_edge_near_Harbridge_-_geograph.org.uk_-_4941821.jpg,"[('Edit', 0.06181839789611918, 'Q410090'), ('Bild', 0.07563464061720633, 'Q156203'), ('Harbridge', 0.08861582586064642, 'Q5654921'), ('Data', 0.08861582586064642, 'Q42848'), ('Commons', 0.09150608167332515, 'Q9828451')]",[]
https://commons.wikimedia.org/wiki/File:Hands_Mural_in_Pinillos_Street.jpg,"[('Bild', 0.06850290870094111, 'Q156203'), ('Wasabi', 0.06931990911433951, 'Q49855'), ('Rok', 0.06931990911433951, 'Q296079')]",[]
"https://commons.wikimedia.org/wiki/File:Drape,_French_Dress_with_Watteau_Pleat,_1730-1750.jpg",[],[]
https://commons.wikimedia.org/wiki/File:Недострой_-_panoramio_(44).jpg,"[('Bild', 0.012391314296824187, 'Q156203')]","[('Bild', 0.012391314296824187, 'Q156203')]"
"https://commons.wikimedia.org/wiki/File:Interieur,_keuken_schouw_en_oven,_voor_de_sloop_van_1913_-_Harmelen_-_20102447_-_RCE.jpg","[('Bild', 0.012695950183817067, 'Q156203')]","[('Bild', 0.012695950183817067, 'Q156203')]"
https://commons.wikimedia.org/wiki/File:2021-12-12_Men's_World_Cup_at_2021-22_Altenberg_Luge_World_Cup_by_Sandro_Halank–011.jpg,"[('Luge World Cup', 0.000960169386584341, 'Q2061892'), ('World Cup', 0.00506796504135441, 'Q298435')]","[('Luge World Cup', 0.000960169386584341, 'Q2061892'), ('World Cup', 0.00506796504135441, 'Q298435')]"
https://commons.wikimedia.org/wiki/File:La_Violeta_de_Clavé-MAE.jpg,"[('Bild', 0.09674009552390066, 'Q156203'), ('Clavé', 0.10240659925192468, 'Q1146440')]",[]
https://commons.wikimedia.org/wiki/File:Teleférioco_para_Mirante_da_Chapada_das_Mesas_Serra_da_Mesa_Limesa143_(03).tif,[],[]
"https://commons.wikimedia.org/wiki/File:Taj_mahal3,agra.JPG","[('Taj Mahal', 0.010276334567261606, 'Q9141'), ('Bild', 0.0461224217361022, 'Q156203'), ('Mahal', 0.07105340642085005, 'Q959442'), ('ADN', 0.12595918605928594, 'Q290466'), ('Taj', 0.14315718557674914, 'Q560888')]","[('Taj Mahal', 0.010276334567261606, 'Q9141'), ('Bild', 0.0461224217361022, 'Q156203')]"
https://commons.wikimedia.org/wiki/File:Trollaby_Lane_towards_Upper_Ballaclucas_-_geograph.org.uk_-_5736148.jpg,"[('Edit', 0.062133639753290844, 'Q410090'), ('Bild', 0.07613821509386533, 'Q156203')]",[]
https://commons.wikimedia.org/wiki/File:GWR_3440_City_of_Truro_-_geograph.org.uk_-_1477161.jpg,"[('Bild', 0.012270850001487522, 'Q156203')]","[('Bild', 0.012270850001487522, 'Q156203')]"
https://commons.wikimedia.org/wiki/File:Track_to_Broomfield_Farm_-_geograph.org.uk_-_5742757.jpg,"[('Edit', 0.06181839789611918, 'Q410090'), ('Bild', 0.07563464061720633, 'Q156203'), ('Farm', 0.08861582586064642, 'Q131596'), ('Data', 0.08861582586064642, 'Q42848'), ('Commons', 0.09150608167332515, 'Q9828451')]",[]
"https://commons.wikimedia.org/wiki/File:Gatepost_and_ditch,_Earlake_Moor_-_geograph.org.uk_-_2043773.jpg","[('Edit', 0.05303541356023596, 'Q410090'), ('Moor', 0.07119756432620966, 'Q10563891'), ('Data', 0.07119756432620966, 'Q42848'), ('Bild', 0.07613821509386533, 'Q156203')]",[]
"https://commons.wikimedia.org/wiki/File:""A_low_angle_shot_of_World_Heritage_Monument_Airavatesvara_Temple"".JPG","[('Archaeological Survey of India', 0.0003323365022085939, 'Q632235'), ('Survey of India', 0.005464695179308117, 'Q1359276')]","[('Archaeological Survey of India', 0.0003323365022085939, 'Q632235'), ('Survey of India', 0.005464695179308117, 'Q1359276')]"
https://commons.wikimedia.org/wiki/File:Institute_of_Marine_Sciences_-_geograph.org.uk_-_6059246.jpg,"[('Institute of Marine Sciences', 0.037396606929228915, 'Q6086295'), ('Edit', 0.06181839789611918, 'Q410090'), ('Bild', 0.07563464061720633, 'Q156203'), ('Data', 0.08861582586064642, 'Q42848'), ('Commons', 0.09150608167332515, 'Q9828451')]","[('Institute of Marine Sciences', 0.037396606929228915, 'Q6086295')]"
